fact,k_s,pzt,pzm,fnlt,fnlm
2.242113666722577586e-02,1.125113522815411571e+01,7.772723932143621712e-08,7.782054960878841137e-08,-1.945559497809521865e+00,-1.945096433725459040e+00
2.247766440828056697e-02,1.127950137516035589e+01,7.875172262224072635e-08,7.873799510152683326e-08,-1.944233843053217781e+00,-1.943481375753520313e+00
2.253433466599524815e-02,1.130793903835404457e+01,7.964779843933983792e-08,7.966550188298696458e-08,-1.943822356666709217e+00,-1.941877023192679408e+00
2.259114779968009537e-02,1.133644839804042448e+01,8.054783673992888854e-08,8.060314435695739567e-08,-1.941381421755597358e+00,-1.940283302194325765e+00
2.264810416955127456e-02,1.136502963497932228e+01,8.156520494645362637e-08,8.155105829344520629e-08,-1.940135660130186457e+00,-1.938700112833957157e+00
2.270520413673312102e-02,1.139368293038629432e+01,8.248726188660256441e-08,8.250932388863341693e-08,-1.938175597691789376e+00,-1.937127383463089325e+00
2.276244806326042924e-02,1.142240846593377235e+01,8.345610737591549246e-08,8.347807593458512700e-08,-1.936163251493651982e+00,-1.935565016652250891e+00
2.281983631208074625e-02,1.145120642375221642e+01,8.442101016921242890e-08,8.445739889331875922e-08,-1.935091069961073273e+00,-1.934012942325040951e+00
2.287736924705667876e-02,1.148007698643127306e+01,8.545332614246592137e-08,8.544742933108047470e-08,-1.934188705519234830e+00,-1.932471064527041316e+00
2.293504723296819342e-02,1.150902033702092453e+01,8.644932088538635244e-08,8.644825273639259893e-08,-1.931391247344684370e+00,-1.930939315071440676e+00
2.299287063551493093e-02,1.153803665903265951e+01,8.744613318712741243e-08,8.746001083931024367e-08,-1.930756879120279601e+00,-1.929417599227174263e+00
2.305083982131854448e-02,1.156712613644063659e+01,8.844645860480564204e-08,8.848278734267929589e-08,-1.928059020649811606e+00,-1.927905851076176624e+00
2.310895515792498953e-02,1.159628895368284240e+01,8.950759521652616853e-08,8.951673092646170836e-08,-1.927748834026802305e+00,-1.926403978788498339e+00
2.316721701380687268e-02,1.162552529566226056e+01,9.054309027475485752e-08,9.056192368269195811e-08,-1.926406033410661411e+00,-1.924911912231462852e+00
2.322562575836579005e-02,1.165483534774805463e+01,9.163111151086256481e-08,9.161851843006470658e-08,-1.924610837154286935e+00,-1.923429569118833671e+00
2.328418176193466915e-02,1.168421929577673701e+01,9.270648066403364018e-08,9.268660206679918900e-08,-1.923148601526161849e+00,-1.921956875302957224e+00
2.334288539578010385e-02,1.171367732605334133e+01,9.374557232118060691e-08,9.376632148852578291e-08,-1.920849241587363476e+00,-1.920493753961521222e+00
2.340173703210473091e-02,1.174320962535261970e+01,9.481249794139149628e-08,9.485778168292023543e-08,-1.919617249895070765e+00,-1.919040125442591060e+00
2.346073704404956495e-02,1.177281638092020799e+01,9.594590055822688515e-08,9.596110911448611778e-08,-1.918524464899268533e+00,-1.917595923801967528e+00
2.351988580569638540e-02,1.180249778047382669e+01,9.696204879026033273e-08,9.707643935331608316e-08,-1.917119034817095002e+00,-1.916161063215530813e+00
2.357918369207009923e-02,1.183225401220446926e+01,9.822191530339147903e-08,9.820387306932297601e-08,-1.915980315719795879e+00,-1.914735483968087904e+00
2.363863107914111056e-02,1.186208526477758518e+01,9.933336943784531507e-08,9.934356972579843605e-08,-1.914774097350514737e+00,-1.913319102242942327e+00
2.369822834382772497e-02,1.189199172733429144e+01,1.004425502470693499e-07,1.004956261128165650e-07,-1.912917666225295799e+00,-1.911911851486146396e+00
2.375797586399851918e-02,1.192197358949256092e+01,1.016336010632849853e-07,1.016601908442008523e-07,-1.911527462567590874e+00,-1.910513662190790329e+00
2.381787401847473146e-02,1.195203104134841787e+01,1.028747425694287020e-07,1.028373952399198190e-07,-1.909764973337213956e+00,-1.909124455170296830e+00
2.387792318703272146e-02,1.198216427347717783e+01,1.039557900613704492e-07,1.040273507349930089e-07,-1.908553719455345909e+00,-1.907744172651368197e+00
2.393812375040628784e-02,1.201237347693460755e+01,1.052033477147121673e-07,1.052302216988067385e-07,-1.906542940536647190e+00,-1.906372738263819810e+00
2.399847609028914891e-02,1.204265884325817026e+01,1.063443174671399420e-07,1.064461182217217699e-07,-1.905558560903573007e+00,-1.905010082387368575e+00
2.405898058933733652e-02,1.207302056446822647e+01,1.076767042796315463e-07,1.076751802336812172e-07,-1.904921830125819726e+00,-1.903656144292353636e+00
2.411963763117162471e-02,1.210345883306925430e+01,1.089071713825610495e-07,1.089175648409788616e-07,-1.902666305801365754e+00,-1.902310847712152420e+00
2.418044760037997565e-02,1.213397384205107521e+01,1.101195843843700080e-07,1.101733823729653481e-07,-1.901768563982429772e+00,-1.900974132199924949e+00
2.424141088251995785e-02,1.216456578489007079e+01,1.113694055280181275e-07,1.114427886301896666e-07,-1.900302143440083746e+00,-1.899645933373579121e+00
2.430252786412120600e-02,1.219523485555040843e+01,1.126890758694241754e-07,1.127259359657424464e-07,-1.898052922159286782e+00,-1.898326178040283585e+00
2.436379893268785651e-02,1.222598124848527590e+01,1.139993735755369214e-07,1.140229415455689441e-07,-1.898695155670779400e+00,-1.897014808716996015e+00
2.442522447670102473e-02,1.225680515863811415e+01,1.152617320430884707e-07,1.153339659280514876e-07,-1.896259234778847391e+00,-1.895711761891149871e+00
2.448680488562125085e-02,1.228770678144385187e+01,1.165903826436334133e-07,1.166591659961647598e-07,-1.895571685878567836e+00,-1.894416967112441785e+00
2.454854054989098061e-02,1.231868631283014359e+01,1.178972721968126655e-07,1.179986655526626201e-07,-1.893544233237194341e+00,-1.893130366652610252e+00
2.461043186093702859e-02,1.234974394921861141e+01,1.192881482097329645e-07,1.193526220712382787e-07,-1.892788292486866863e+00,-1.891851900716157164e+00
2.467247921117306231e-02,1.238087988752608837e+01,1.207440937040434152e-07,1.207212033328121173e-07,-1.890952358796856192e+00,-1.890581502190371133e+00
2.473468299400212456e-02,1.241209432516588507e+01,1.220659556521800304e-07,1.221045438008706083e-07,-1.890289000309397283e+00,-1.889319109141465836e+00
2.479704360381907238e-02,1.244338746004901886e+01,1.234629413039868861e-07,1.235027909573021283e-07,-1.889419022170395923e+00,-1.888064669299930998e+00
2.485956143601309939e-02,1.247475949058546441e+01,1.249338402753280868e-07,1.249161196996792443e-07,-1.887059034072443353e+00,-1.886818117155768748e+00
2.492223688697026499e-02,1.250621061568544157e+01,1.264130835960617620e-07,1.263446860381163866e-07,-1.886087699682510666e+00,-1.885579389931371752e+00
2.498507035407597499e-02,1.253774103476064816e+01,1.277181152217058706e-07,1.277886313130962976e-07,-1.884830163230283073e+00,-1.884348433350732988e+00
2.504806223571752477e-02,1.256935094772554073e+01,1.292360208429213961e-07,1.292481202499323761e-07,-1.883834425321722517e+00,-1.883125191116102659e+00
2.511121293128661461e-02,1.260104055499859399e+01,1.306007875989445285e-07,1.307233299184582339e-07,-1.882746159065339375e+00,-1.881909602686330230e+00
2.517452284118187888e-02,1.263281005750357089e+01,1.322329384341870807e-07,1.322144195705241567e-07,-1.882026103148738638e+00,-1.880701607115336182e+00
2.523799236681143268e-02,1.266465965667080518e+01,1.336727370324263080e-07,1.337215409560318569e-07,-1.880507470161106420e+00,-1.879501151746541199e+00
2.530162191059541488e-02,1.269658955443846793e+01,1.352221788817844611e-07,1.352448631758447781e-07,-1.878580510056969466e+00,-1.878308183254516539e+00
2.536541187596853472e-02,1.272859995325385718e+01,1.367566612926044606e-07,1.367845671901880477e-07,-1.877915098368391877e+00,-1.877122642608044956e+00
2.542936266738263576e-02,1.276069105607467336e+01,1.383013533864857537e-07,1.383408251864844759e-07,-1.875923339817007873e+00,-1.875944472695045606e+00
2.549347469030925975e-02,1.279286306637031423e+01,1.398628832135201569e-07,1.399137995876658507e-07,-1.875307956626872885e+00,-1.874773618915485773e+00
2.555774835124221406e-02,1.282511618812315923e+01,1.414920321838926438e-07,1.415036584722161544e-07,-1.873977690209164493e+00,-1.873610031005667809e+00
2.562218405770012863e-02,1.285745062582985199e+01,1.430403248015872471e-07,1.431105828599542852e-07,-1.872962457894322474e+00,-1.872453654887809682e+00
2.568678221822911709e-02,1.288986658450263612e+01,1.446845814511724868e-07,1.447347581535368458e-07,-1.871905052535649094e+00,-1.871304435926592458e+00
2.575154324240526080e-02,1.292236426967060758e+01,1.463309008894553977e-07,1.463763646698153212e-07,-1.870489851409445459e+00,-1.870162319857504363e+00
2.581646754083727346e-02,1.295494388738104163e+01,1.479994028316529496e-07,1.480355779494340594e-07,-1.869867527352008452e+00,-1.869027253877696637e+00
2.588155552516908930e-02,1.298760564420069841e+01,1.496747712405229314e-07,1.497125757982958945e-07,-1.868728954139966536e+00,-1.867899188656761078e+00
2.594680760808246167e-02,1.302034974721712857e+01,1.514743649832698263e-07,1.514075430773935442e-07,-1.867744467780884987e+00,-1.866778073512906921e+00
2.601222420329960330e-02,1.305317640403998958e+01,1.530966199088268119e-07,1.531206706887706702e-07,-1.866219316510095538e+00,-1.865663857351634869e+00
2.607780572558578841e-02,1.308608582280235844e+01,1.548442230767274687e-07,1.548521513190799129e-07,-1.864880828868796803e+00,-1.864556488938634571e+00
2.614355259075198945e-02,1.311907821216205861e+01,1.566612018390594459e-07,1.566021766714242947e-07,-1.863915939537363231e+00,-1.863455917741093870e+00
2.620946521565751045e-02,1.315215378130296742e+01,1.583145048531470156e-07,1.583709375695267084e-07,-1.863429336855111140e+00,-1.862362093462036183e+00
2.627554401821264110e-02,1.318531273993636432e+01,1.601159220308255514e-07,1.601586258579596603e-07,-1.861441576707421275e+00,-1.861274967325197816e+00
2.634178941738129012e-02,1.321855529830224008e+01,1.619277338236582030e-07,1.619654362376226011e-07,-1.860092059859778102e+00,-1.860194491416186313e+00
2.640820183318366016e-02,1.325188166717064497e+01,1.637405087268380710e-07,1.637915669014980682e-07,-1.859616310776976977e+00,-1.859120618025986937e+00
2.647478168669889151e-02,1.328529205784301226e+01,1.656612560993059764e-07,1.656372193744974493e-07,-1.858594854569699972e+00,-1.858053300356708348e+00
2.654152940006772668e-02,1.331878668215349926e+01,1.674697193062146029e-07,1.675025976286763850e-07,-1.857210452821559388e+00,-1.856992489793887646e+00
2.660844539649525123e-02,1.335236575247036228e+01,1.693038802284639830e-07,1.693879075346304819e-07,-1.856497502613455142e+00,-1.855938139082635274e+00
2.667553010025347851e-02,1.338602948169724804e+01,1.712794593910924813e-07,1.712933565476315413e-07,-1.855672274415858025e+00,-1.854890201455960508e+00
2.674278393668410789e-02,1.341977808327458099e+01,1.732526114376798585e-07,1.732191537503678896e-07,-1.854218847097115486e+00,-1.853848631969916338e+00
2.681020733220119620e-02,1.345361177118091156e+01,1.750957788886825470e-07,1.751655100418775117e-07,-1.852845595545857815e+00,-1.852813383154249038e+00
2.687780071429387435e-02,1.348753075993426442e+01,1.771380202342756556e-07,1.771326383443639305e-07,-1.852831291221835874e+00,-1.851784410436926320e+00
2.694556451152903959e-02,1.352153526459350097e+01,1.790410333626921053e-07,1.791207537719804386e-07,-1.851524849493994873e+00,-1.850761668680465988e+00
2.701349915355409637e-02,1.355562550075969064e+01,1.810393620261043381e-07,1.811300737208280108e-07,-1.850698550131510078e+00,-1.849745113406466412e+00
2.708160507109965906e-02,1.358980168457746984e+01,1.830656032524201018e-07,1.831608179108280867e-07,-1.849092147762442684e+00,-1.848734700449898183e+00
2.714988269598229628e-02,1.362406403273641153e+01,1.851397989808659369e-07,1.852132083938144881e-07,-1.848941897826137604e+00,-1.847730386062420349e+00
2.721833246110726481e-02,1.365841276247241076e+01,1.873110498702792582e-07,1.872874695439495855e-07,-1.846989639286662710e+00,-1.846732126867454582e+00
2.728695480047125047e-02,1.369284809156904181e+01,1.893762027526888354e-07,1.893838280611335525e-07,-1.846365614592485604e+00,-1.845739879766782998e+00
2.735575014916512282e-02,1.372737023835895975e+01,1.915167993488653878e-07,1.915025129693632133e-07,-1.845719338192627346e+00,-1.844753602116711910e+00
2.742471894337670038e-02,1.376197942172527355e+01,1.936351880611257027e-07,1.936437556359552962e-07,-1.844577011252772181e+00,-1.843773251585867357e+00
2.749386162039350531e-02,1.379667586110293520e+01,1.957722576876934438e-07,1.958077897910762610e-07,-1.843544548256809135e+00,-1.842798786164961733e+00
2.756317861860552165e-02,1.383145977648012170e+01,1.979850486945961842e-07,1.979948515681943689e-07,-1.842835453072082963e+00,-1.841830164225067845e+00
2.763267037750804719e-02,1.386633138839966684e+01,2.001676237316599180e-07,2.002051795524267083e-07,-1.841652290965791083e+00,-1.840867344459850896e+00
2.770233733770438231e-02,1.390129091796041294e+01,2.024502616566646053e-07,2.024390148333646693e-07,-1.840273981921718871e+00,-1.839910285903830101e+00
2.777217994090866796e-02,1.393633858681862847e+01,2.046696524603512901e-07,2.046966010717635215e-07,-1.839150529768407427e+00,-1.838958947965043667e+00
2.784219862994870981e-02,1.397147461718943262e+01,2.069663127082060161e-07,2.069781845358764211e-07,-1.838412523971416634e+00,-1.838013290281184542e+00
2.791239384876873994e-02,1.400669923184817378e+01,2.093328179696911898e-07,2.092840141083380362e-07,-1.837950491324692903e+00,-1.837073273348921898e+00
2.798276604243227217e-02,1.404201265413187194e+01,2.113921114401384863e-07,2.116143412069714396e-07,-1.836514318465031881e+00,-1.836138856278109577e+00
2.805331565712489497e-02,1.407741510794061135e+01,2.139386056653620526e-07,2.139694196158767953e-07,-1.835801741454206493e+00,-1.835210002028947462e+00
2.812404314015710949e-02,1.411290681773896516e+01,2.162610894169551830e-07,2.163495052518338862e-07,-1.834858215828181205e+00,-1.834286670477949688e+00
2.819494893996718141e-02,1.414848800855743427e+01,2.186534474225044275e-07,2.187548559778149460e-07,-1.833391737644694652e+00,-1.833368823309047269e+00
2.826603350612395468e-02,1.418415890599385243e+01,2.211872461503903024e-07,2.211857317073201662e-07,-1.832704607289317389e+00,-1.832456424169886633e+00
2.833729728932972772e-02,1.421991973621483041e+01,2.235568475220982135e-07,2.236423948522450437e-07,-1.832298330390464747e+00,-1.831549431882026679e+00
2.840874074142309830e-02,1.425577072595718597e+01,2.260910987392327788e-07,2.261251115175692656e-07,-1.831040886507004251e+00,-1.830647811568738792e+00
2.848036431538182589e-02,1.429171210252937918e+01,2.285444938280606003e-07,2.286341523973415970e-07,-1.830088384937343937e+00,-1.829751523962973803e+00
2.855216846532570435e-02,1.432774409381294944e+01,2.311499594221176107e-07,2.311697929197445430e-07,-1.829058906535442119e+00,-1.828860531525702271e+00
2.862415364651947972e-02,1.436386692826398992e+01,2.336400876131858821e-07,2.337323116865460991e-07,-1.828181778137737634e+00,-1.827974797128536055e+00
2.869632031537566741e-02,1.440008083491455082e+01,2.362136505092765753e-07,2.363219875147550735e-07,-1.828120631003699925e+00,-1.827094286749103347e+00
2.876866892945748738e-02,1.443638604337411913e+01,2.389113732096169019e-07,2.389390974310973135e-07,-1.827056735856019687e+00,-1.826218963401863071e+00
2.884119994748176458e-02,1.447278278383106809e+01,2.415335982315701737e-07,2.415839185759343299e-07,-1.825743378463892119e+00,-1.825348793359830690e+00
2.891391382932183285e-02,1.450927128705412450e+01,2.442613403566419868e-07,2.442567342275116758e-07,-1.824808568941605591e+00,-1.824483739909789293e+00
2.898681103601044584e-02,1.454585178439381465e+01,2.468998395507762047e-07,2.469578388205622957e-07,-1.823837306326397512e+00,-1.823623765544457598e+00
2.905989202974270519e-02,1.458252450778394760e+01,2.495425579393203708e-07,2.496875341352189724e-07,-1.823632896196473174e+00,-1.822768834308533981e+00
2.913315727387899914e-02,1.461928968974308063e+01,2.525041456054724573e-07,2.524461179214831302e-07,-1.822373057459150569e+00,-1.821918914718916316e+00
2.920660723294791344e-02,1.465614756337598834e+01,2.551872759551881613e-07,2.552338784101712331e-07,-1.821391500430702415e+00,-1.821073974349095792e+00
2.928024237264921156e-02,1.469309836237514588e+01,2.580569031355510644e-07,2.580511061188528571e-07,-1.820600607126104498e+00,-1.820233976322304104e+00
2.935406315985675599e-02,1.473014232102221044e+01,2.609458143639528783e-07,2.608981119287168775e-07,-1.820290663461707759e+00,-1.819398886432466611e+00
2.942807006262149541e-02,1.476727967418950449e+01,2.636270643517513187e-07,2.637752196287139289e-07,-1.818961113323371181e+00,-1.818568668841955560e+00
